transactionID,drinkerID,drinkerName,barID,barName,time,beer ordered,price
18784,1983,Shawnpaul Caswell,316,The Heady Noodle Pub,12,Natural Light,3.5
18785,275,Albie Schickowski,859,The Even Excellent Excited Cave ,22,Backwoods Bastard,4.0
18786,4638,Chase Pettigrew,567,The Zonked Crossbow Pub,21,60 Minute IPA,4.0
18787,4966,Amin Schmitt,895,Shrill Toad Bar,20,Steel Reserve,3
18788,1337,Fraser Quizoz,664,Psychedelic Cake Tavern,23,Breakfast Stout,3.5
18789,125,Prince Myers,272,Spotless Adventurer ,23,Yuengling Lager,3.5
18790,953,Diarmuid Pak,336,The Poor Lioness ,16,Miller Lite,4.0
18791,3704,Derrin Sweeney,796,The Truthful Cove Inn,18,Dos Equis,3.5
18792,184,Kaan Chapman,264,Didactic Toad Pub,21,Busch,3.5
18793,828,Kenlin Vail,38,Stupendous Husband Inn,18,Stella Artois,3
18794,4835,Calen Weiss,372,The Beautiful Banjo Inn,16,Stella Artois,4
18795,2336,Ross Bateman,375,Nervous Bongo Bar,23,Stella Artois,4.0
18796,1660,Kruz Cast,634,Various Pikachu Bar,17,Steel Reserve,4
18797,1243,Laison Boyd,473,The Merciful Guitar Inn,15,Budweiser,4.0
18798,1203,Maanav Hancock,908,The Ahead Planet Inn,18,Natural Light,3
18799,4369,Edwyn Anderson,325,Enormous Toad Pub,15,Modelo especial,3
18800,2065,Tymoteusz Rice,111,Lush Guitar Pub,18,Lagunitas Sucks,4.0
18801,2631,Jia Moody,963,Past Fish ,15,Centennial IPA,4
18802,1782,Casper Kassing,231,Complex Onion Bar,22,Pabst Blue Ribbon,4.0
18803,3808,Hussan Weiss,521,Sulky Planet ,18,Mil's Best Ice,4
18804,3788,Ernie-Jacks Davis,578,Interesting Badger Tavern,22,Pabst Blue Ribbon,3.5
18805,1014,Kaydn Bateman,805,Colossal Cave Bar,16,Keystone Light,4.0
18806,1595,Decklan Johnson,517,The Taboo Dog Inn,13,Breakfast Stout,4
18807,1782,Casper Kassing,546,Spotty Lion Tavern,17,Coors Banquet,3
18808,427,Bezalel Jagtap,168,Hypnotic Adventurer Tavern,15,Keystone Light,3.5
18809,1081,Khai Chapman,551,Brown Fish Bar,14,Icehouse,4.0
18810,268,Nickhill Chapman,85,The Unable Crossbow Inn,22,King Julius,3
18811,2273,Ryan-Lee Baxster,337,The Sassy Tiger ,18,Modelo especial,4.0
18812,4003,Taylor-Jay Uddin,334,Secretive Planet Bar,19,Dos Equis,3.5
18813,2935,Oscar Illingsworth,942,The Nice Badger Tavern,12,Steel Reserve,4.0
18814,1570,Kallan Miller,597,The Erect Pikachu Bar,18,Guinness,4.0
18815,896,Ritchie Schwager,846,Parallel Pear ,19,Lagunitas Sucks,3.5
18816,2486,Lysander Fietzer,574,The Unique Armadillo Tavern,24,Coors Banquet,3
18817,2897,Asif Norquist,69,The Gifted Elf ,18,Keystone Light,4.0
18818,2842,Nuada Knutson,682,The Nauseating Kitten Bar,17,Budweiser,3
18819,2939,Szymon Schuster,182,Uttermost Moose Inn,15,KBS,3
18820,2065,Tymoteusz Rice,426,Dark Crossbow Tavern,23,Very Hazy,3
18821,2351,Raja Martin,37,The Waiting Guitar Pub,18,Blue Moon,3
18822,1939,Christy Hoffman,813,Periodic Fish Pub,16,Bud Light,4.0
18823,3383,Oz Sagar,109,Hateful Mole Pub,24,Modelo especial,3.5
18824,571,Chidera Valente,237,Alluring Trumpet Pub,14,Stella Artois,4.0
18825,1211,Aydan Leisinger,705,The Comfortable Wife Pub,22,Breakfast Stout,3
18826,3195,Raunaq Martin,219,Exultant Armadillo Pub,21,Blue Moon,4.0
18827,2528,Diarmaid Resnick,739,The Phobic Guitar Inn,18,Bud Light,3
18828,3344,Moad Weinstein,668,The Nutritious Noodle Inn,19,Keystone Light,3.5
18829,3405,Siergiej Quinn,894,Lively Moose Pub,20,Busch,4
18830,4022,Olaoluwapolorimi Ulrich,547,The Obedient Moose Tavern,21,Blue Moon,4.0
18831,3674,Linton Jones,792,The Savory Fish Pub,15,Coors Banquet,3
18832,3366,Joaquin LePage,384,Quack Kitten Bar,20,KBS,3
18833,409,Rhys-Bernard Schickowski,855,The Wrong Bongo ,17,Blue Moon,3
18834,1025,Raunaq LePage,887,The Silent Dog ,17,Modelo especial,4.0
18835,4794,Tane Ramachandran,219,Exultant Armadillo Pub,21,Corona Light,3
18836,4609,Lyndsay McGinnis,883,Overwrought Gate Inn,22,Heineken,3.5
18837,668,Kaylem Myers,150,Abounding Moose ,19,Corona Light,3.5
18838,715,Richie Trussel,674,Long-Term Crossbow ,12,Bud Ice,4.0
18839,854,Hashem Zeaser,786,The Long Lioness Inn,20,Coors Banquet,3
18840,4340,Armen Hydinger,915,The Addicted Gorilla Inn,14,90 Minute IPA,4
18841,3378,Coban Christensen,480,Bashful Rose Pub,23,Miller High Life,3
18842,4734,Deagan Schmitt,783,Sophisticated Bongo Inn,23,Natural Ice,4.0
18843,4254,Bekim Miller,957,Unsightly Pizza Inn,16,Barrel-Aged Abraxas,3
18844,3323,Tom Reyes,305,Rich Apple Bar,17,Icehouse,4.0
18845,357,Patrick-John Dugelman,630,The Deafening Wife Inn,23,Miller Lite,4.0
18846,80,TJ Ferry,160,Highfalutin Moose Inn,16,Lagunitas Sucks,4
18847,1158,Marc Dewalt,876,Sweet Pup Tavern,15,Natural Ice,3
18848,1347,Pacey Schwager,60,Boorish Husband Tavern,16,Keystone Light,3.5
18849,1976,Braydyn Nelson,510,Boorish Noodle Pub,17,Coors Light,3.5
18850,1224,Macaully Jagtap,435,Imported Kitten Pub,18,Yuengling Lager,3
18851,2384,Talha Moody,289,The Ugly Garden Bar,20,Pabst Blue Ribbon,4.0
18852,2249,Lliam Norquist,75,Trashy Badger Bar,24,Sculpin IPA,4.0
18853,3393,Rowen Ory,950,Unbiased Captain Inn,19,Heady Topper,3.5
18854,2053,Soham Schickowski,201,The Dazzling Husband Pub,19,Corona Light,4.0
18855,3106,Christopher-Lee Ory,832,Polite Elf Bar,12,Busch,4.0
18856,167,Girius Lulloff,723,Jazzy Cake Tavern,14,Miller High Life,3
18857,623,Ralfs Caswell,412,Deserted Wife Bar,24,Arrogant Bastard Ale,4.0
18858,1009,Breogan Bongard,790,Third Gorilla Inn,22,Icehouse,4.0
18859,2661,Loki Schiebel,409,Ruthless Moose ,16,Guinness,3.5
18860,1958,Miller Maki,728,The Stormy Captain Pub,18,Lagunitas Sucks,4
18861,258,Cobain Olson,592,Sharp Pizza ,22,Heineken,3.5
18862,2316,Amani Soloman,705,The Comfortable Wife Pub,23,90 Minute IPA,3.5
18863,3493,Craig Knutson,804,The Normal Badger Bar,21,60 Minute IPA,4.0
18864,1865,Litrell Deitz,955,Spiteful Mole Inn,13,Blue Moon,3
18865,2119,Ruari Sellon,843,Bewildered Crossbow Inn,23,Breakfast Stout,3.5
18866,756,Hugo Moore,593,The Goofy Badger Pub,12,Stella Artois,3.5
18867,4942,Casper Soulis,826,The Classy Cave Bar,24,Miller Lite,3
18868,4522,Darn Mccord,734,Amazing Skull Tavern,17,Natural Light,3
18869,2263,Colin Uflan,952,The Rainy Bongo Pub,14,Sculpin IPA,4
18870,1162,Nagib Reyes,671,Glossy Lioness Tavern,18,Keystone Light,4.0
18871,2239,Cruiz Schwager,719,Stimulating Rose Bar,19,Budweiser,3
18872,3262,Colt Pettigrew,984,Few Fierce Elf Inn,13,Blue Moon,4
18873,1483,Irvine Davis,81,The Damaged Gate Tavern,17,Miller High Life,3
18874,2174,Areez Wagner,339,Squealing Cave Tavern,20,Natural Ice,4.0
18875,997,Oluwadamilare Cannon,350,Halting Cake ,16,Icehouse,3
18876,3056,Idrees Ramachandran,211,The Befitting Cod ,18,Coors Light,3.5
18877,2737,Chevy Zeller,538,The Odd Adventurer Inn,19,Natural Ice,4.0
18878,1421,Emanuel Moody,641,Ordinary Frog Tavern,23,Corona Light,3
18879,1438,Fraser Ebner,3,The Normal Moose ,17,Michelob Ultra,4.0
18880,3420,Wilson Root,796,The Truthful Cove Inn,16,Blue Moon,3.5
18881,2677,Aarez Resnick,217,Alcoholic Trumpet ,16,Miller Lite,4.0
18882,3815,Louie Solberg,182,Uttermost Moose Inn,24,Lagunitas Sucks,3
18883,2729,Israel Tisler,986,The Offbeat Mole Pub,20,Icehouse,4
18884,3738,Kealon Tapia,72,The Sweltering Gorilla Pub,18,Blue Moon,3.5
18885,2810,Yasin Upson,352,The Warlike Cave Bar,16,Corona Light,3.5
18886,230,Tait Paiser,198,Numberless Snowman Tavern,20,Heineken,3.5
18887,2212,Freddie Soloman,535,Vulgar Noodle Tavern,15,Busch,3
18888,1700,Arjuna Duffman,240,The Purple Badger Bar,19,Miller High Life,4.0
18889,4616,Athol Hylan,468,Psychedelic Pirate Pub,15,KBS,3.5
18890,1066,Kieran Sweeney,906,The Changeable Mole Pub,17,Miller Lite,3
18891,3468,Keenan Zeller,350,Halting Cake ,16,Natural Ice,4.0
18892,1149,Awais Stahl,441,Shrill Guitar Inn,24,Mil's Best Ice,3.5
18893,2959,Reiss Tandy,93,Well-Made Badger Tavern,16,Natural Light,3
18894,2318,Orrin Napier,971,The Plastic Tiger Bar,20,Yuengling Lager,3.5
18895,551,Maaz Moody,961,The Highfalutin Trumpet Pub,14,Centennial IPA,4
18896,1221,Lael Darnell,682,The Nauseating Kitten Bar,20,Miller Lite,3
18897,1195,Shaarvin Kassing,654,Wistful Fish Bar,19,Stella Artois,3.5
18898,2939,Szymon Schuster,33,Groovy Crossbow Bar,20,Coors Banquet,3
18899,3858,Cohan Sagar,988,The Parched Mole Tavern,21,Yuengling Lager,4
18900,1584,Luca Valente,686,The Racial Gate ,15,Modelo especial,4.0
18901,1851,Eoghain Severson,473,The Merciful Guitar Inn,12,Heineken,3.5
18902,4758,Barrie Schuster,828,The Axiomatic Pirate Bar,15,90 Minute IPA,3
18903,1418,Ryaan Yates,288,The Gifted Cove Inn,13,Lagunitas Sucks,4
18904,2579,Amir Haworth,565,The Unsuitable Pirate Pub,16,90 Minute IPA,4.0
18905,967,Yaseen Reamer,792,The Savory Fish Pub,16,Natural Ice,4.0
18906,759,Sachkirat Johnson,134,The Tasteful Wife Bar,18,Miller High Life,3
18907,4194,Bobby Pak,174,The Abandoned Gate Pub,22,Natural Light,4.0
18908,3469,Yoji Dugan,762,Tough Skull ,17,Mil's Best Ice,3.5
18909,4413,Harper Linde,49,Eminent Gate Pub,24,Dos Equis,3
18910,2281,Trafford Dewalt,207,Motionless Banjo Inn,24,Coors Banquet,3.5
18911,323,Tre Hoffman,709,The Picayune Cove ,21,Bud Ice,3.5
18912,1162,Nagib Reyes,419,The Quaint Moose Inn,14,Natural Ice,3
18913,659,Judah Duffman,198,Numberless Snowman Tavern,19,Bud Light,4.0
18914,1434,George Anderson,416,The Flawless Mole Inn,16,Coors Light,3
18915,380,Mykie McCormack,919,The Rude Lyre ,20,Very Hazy,3
18916,3799,Shiloh Sagar,89,Marvelous Rose Pub,19,Miller Lite,3
18917,1213,Cambell Celedon,616,The Old-Fashioned Captain Pub,18,Arrogant Bastard Ale,4
18918,122,Zerah Chapman,846,Parallel Pear ,21,KBS,3.5
18919,4690,Sherwyn Ventotla,907,Rapid Adventurer Pub,24,Centennial IPA,4.0
18920,3911,Nash Yates,473,The Merciful Guitar Inn,23,Bud Light,4.0
18921,201,Ian Wagle,519,Periodic Flower ,24,Sculpin IPA,4.0
18922,2238,Preston-Jay LePage,23,The Abiding Wife Inn,14,Guinness,3.5
18923,3011,Allen Weiss,946,Outgoing Banjo Pub,16,Mil's Best Ice,3.5
18924,1066,Kieran Sweeney,394,The Hurried Tiger Bar,17,Corona Light,3
18925,1953,Diarmuid Schutz,970,Internal Tiger ,14,Modelo especial,3.5
18926,3302,Reice Frick,253,The Black-And-White Trumpet Tavern,15,Coors Banquet,4.0
18927,3336,Limo Upson,957,Unsightly Pizza Inn,22,Marshmallow Handjee,3
18928,3360,Jakub Shaffer,54,Picayune Cove Tavern,21,Stella Artois,3
18929,3465,Aman Nelson,722,The Alluring Wife Tavern,13,Heineken,3.5
18930,4990,Bailie Trusela,585,Reminiscent Snowman ,14,Budweiser,3
18931,2533,Kainui Fletcher,601,Oafish Pear Bar,19,Blue Moon,3
18932,3875,Joynul Wagle,682,The Nauseating Kitten Bar,22,Sculpin IPA,4.0
18933,4527,Bailey Wagner,835,The Subsequent Planet Inn,22,Steel Reserve,4.0
18934,2973,Marty Sonderling,183,The Interesting Noodle Bar,15,Stella Artois,3
18935,1670,Zinedine Yocum,694,Amazing Crossbow Inn,16,Sculpin IPA,4.0
18936,4300,Cael Moody,352,The Warlike Cave Bar,18,Steel Reserve,4.0
18937,4035,Codi Zeaser,376,Unnatural Skull Inn,23,Icehouse,3.5
18938,2606,Raymond Myers,667,The Loud Onion Bar,20,Coors Light,3.5
18939,4898,Abdulkhader Hancock,798,The Dull Garden Bar,21,Icehouse,4.0
18940,4257,Maisum Wagner,497,The Unadvised Husband Inn,24,Natural Light,3.5
18941,740,Ryese Lewis,831,Sharp Gate Bar,16,Corona Light,3
18942,1800,Uri Wagle,443,Uttermost Adventurer Inn,19,KBS,4.0
18943,2525,Siergiej DeLorenzo,472,Charming Pikachu ,19,Lagunitas Sucks,4.0
18944,1568,Abel Mccord,446,Gaudy Snowman Tavern,18,Miller Lite,4.0
18945,1621,Lawrence Cannon,424,The Symptomatic Trumpet Tavern,21,Stella Artois,4.0
18946,4767,Osesenagha McGinnis,649,Known Husband Pub,18,Guinness,3
18947,2609,Louie Pak,656,Rustic Frog ,16,Heineken,3
18948,3715,Ty-Alexander Trusela,311,Garrulous Cake Inn,21,Breakfast Stout,4
18949,3202,Lauchlan Olson,270,The Successful Pup Bar,22,Bud Ice,3.5
18950,957,Jayke McCormack,568,The Lethal Rose Tavern,22,Backwoods Bastard,4
18951,4341,Kevin Cast,528,Ugliest Badger ,23,Bud Light,4
18952,3841,Fawaz Valente,380,The Victorious Flower Tavern,21,Steel Reserve,4.0
18953,3361,Pascoe Johnson,269,The Wonderful Elf Bar,22,Michelob Ultra,3
18954,3645,Kane Reardon,897,Raspy Fish ,22,King Julius,3
18955,4071,Salman Bowers,695,Tame Fish Inn,22,Miller High Life,3
18956,969,Veeran Jenson,175,The Husky Garden Inn,19,Busch,3.5
18957,4007,Franciszek Fletcher,710,Gray Greasy Great Lioness Bar,23,Pabst Blue Ribbon,4.0
18958,1608,Bryn Johnson,798,The Dull Garden Bar,22,Barrel-Aged Abraxas,3.5
18959,4355,Daniel-James Anderson,445,Imminent Moose Bar,18,Keystone Light,3.5
18960,3032,Badsha Johnson,857,The Yummy Armadillo Bar,12,Sculpin IPA,3.5
18961,4112,Kole Doran,544,The Efficient Crossbow Bar,14,Dos Equis,3.5
18962,122,Zerah Chapman,418,The Delicate Skull ,16,Bud Light,4.0
18963,2619,Diarmuid Cataldi,626,Abundant Pizza ,17,Blue Moon,4.0
18964,4494,Darrel Martin,297,The Fluttering Lion Tavern,24,Pabst Blue Ribbon,4.0
18965,3189,Linton Bauer,761,The Violet Banjo Inn,15,Busch,4.0
18966,2791,Billy Pak,416,The Flawless Mole Inn,23,Lagunitas Sucks,4.0
18967,1929,Wesley-Scott Quizoz,32,The Juvenile Toad Tavern,17,90 Minute IPA,3.5
18968,823,Xabier Schickowski,399,Womanly Snowman Tavern,15,Bud Ice,4
18969,2509,Noel Trussel,654,Wistful Fish Bar,21,Miller High Life,4.0
18970,1743,Hyden Soloman,373,The Nifty Garden Tavern,22,Blue Moon,3.5
18971,4291,Ezra Sellon,206,The Snotty Bongo ,18,Sculpin IPA,4.0
18972,2554,Keiron Hesch,554,The Ancient Cove ,23,Coors Banquet,4.0
18973,131,Farhaan Cast,540,The Questionable Elf Tavern,23,Pabst Blue Ribbon,4.0
18974,2192,Brayden McGinnis,621,Fluttering Armadillo Bar,24,KBS,4.0
18975,3437,Ryese Nugent,875,Elderly Bongo Bar,17,Heineken,3
18976,1323,Ace Severson,317,The Mysterious Captain ,16,Steel Reserve,4.0
18977,3161,Sullivan Soulis,270,The Successful Pup Bar,15,Stella Artois,4.0
18978,4622,Darryl Davidson,751,The Paltry Flower Bar,14,Steel Reserve,3
18979,3266,Jardine Sagar,513,The Even Excellent Excited Husband Tavern,20,Natural Light,4
18980,1434,George Anderson,836,Third Rose Tavern,16,Coors Banquet,4.0
18981,2489,Limo Quinn,749,Future Futuristic Flower Inn,23,Lagunitas Sucks,3.5
18982,1305,Tiernan Hydinger,298,Lavish Garden Pub,24,Keystone Light,4.0
18983,1125,Ryese Pettigrew,804,The Normal Badger Bar,15,Miller Lite,3
18984,282,Melville Weinstein,611,Moldy Bongo Bar,17,Miller High Life,4.0
18985,4674,Cormak Casal,0,Windy Wife Tavern,23,Dos Equis,6.5
18986,619,Danial Hylan,296,Miscreant Gate Pub,24,Blue Moon,4
18987,2994,Yanick Ferro,910,The Abrasive Fish Tavern,16,Dos Equis,3
18988,959,Darrell Fletcher,188,Moldy Lioness ,17,Miller High Life,3
18989,4834,Josh Reyes,833,The Giant Snowman Inn,20,Natural Light,4.0
18990,725,Rihan Baxster,656,Rustic Frog ,18,Heineken,3
18991,35,Mark Johnson,142,The Eager Lyre Tavern,15,KBS,4.0
18992,4017,Rennie Vogal,468,Psychedelic Pirate Pub,22,Breakfast Stout,3
18993,3150,Kiarash Vanderpoel,57,Juvenile Tiger Pub,19,Coors Banquet,3
18994,4265,Ross-Andrew Maki,968,The Chunky Planet ,21,Coors Banquet,3
18995,2211,Vincenzo Bowers,463,Quizzical Onion Pub,21,Bud Ice,3.5
18996,4334,Lennox Kassing,55,The Enormous Snowman ,23,60 Minute IPA,3.5
18997,2535,Derrin Bateman,374,Luxuriant Noodle Tavern,23,Coors Light,3
18998,4998,Adam-James Chapman,269,The Wonderful Elf Bar,22,Sculpin IPA,4.0
18999,1882,Ata Chapman,912,The Sleepy Noodle Bar,14,Natural Light,4
19000,3959,Deelan Wakefield,804,The Normal Badger Bar,14,Bud Light,3
19001,3746,Graeme Haworth,632,The Outgoing Cod Tavern,12,Stella Artois,3.5
19002,1442,Kedrick Soulis,932,The Cute Flower Inn,15,Miller Lite,4.0
19003,3138,Muhamadjavad Trusela,979,The Slimy Adventurer Bar,18,Corona Light,3
19004,272,Sebastien Chapman,623,The Glistening Glorious Pup Bar,15,Busch,4
19005,3183,Ubaid Dugelman,407,The Soft Adventurer Pub,17,Michelob Ultra,3
19006,668,Kaylem Myers,123,Adorable Skull ,18,Bud Ice,4
19007,4127,Ceirin Schuster,676,The Actually Noodle Pub,16,Natural Ice,4.0
19008,4744,Wynn Celedon,155,The Righteous Noodle Inn,20,Coors Light,4.0
19009,1888,Broghan Quizoz,156,Hushed Pizza Tavern,19,Natural Ice,3
19010,911,Cian Chapman,161,Deafening Pirate ,19,Natural Light,3
19011,3807,Kym Olson,503,Verdant Crossbow Pub,18,Coors Banquet,4.0
19012,3532,Andreas Van Zandt,197,The Dramatic Cake Pub,19,Blue Moon,4.0
19013,256,Nial Moore,478,The Same Lyre Pub,14,Yuengling Lager,3
19014,4363,Darcy Ferry,18,The Guarded Tiger Tavern,23,Modelo especial,3
19015,2684,Tomson Sawyer,966,Absent Skull Pub,17,Breakfast Stout,4.0
19016,2807,Mohamed Schiebel,13,Dry Gorilla Pub,13,Michelob Ultra,4.0
19017,717,Makin Kassing,564, Fresh Fish Tavern,24,Bud Light,4
19018,3595,Jaskaran Sonderling,844,The Imminent Gate Inn,13,Icehouse,3.5
19019,4815,Azaan Yang,589,The Giant Armadillo Pub,20,Keystone Light,4
19020,4009,Suilven Jones,229,Shallow Armadillo Bar,16,Dos Equis,4.0
19021,2772,Saim Weiss,291,The Living Onion ,17,Modelo especial,4.0
19022,3490,Connolly Jagtap,13,Dry Gorilla Pub,16,Busch,3
19023,1911,Jamey Shaffer,429,The False Familiar Famous Onion Inn,20,Icehouse,3.5
19024,4228,Lee Dinkins,266,The Tangy Planet Pub,20,Barrel-Aged Abraxas,3
19025,2849,Konar Fletcher,794,The Profuse Lyre Pub,24,Breakfast Stout,3.5
19026,203,Fawkes Rogers,365,The Tense Armadillo Tavern,23,Budweiser,4.0
19027,4756,Fergie Schuster,963,Past Fish ,24,KBS,3
19028,208,Francis Mills,950,Unbiased Captain Inn,15,Marshmallow Handjee,3.5
19029,3360,Jakub Shaffer,659,The Murky Pikachu Inn,16,Michelob Ultra,4.0
19030,63,Ash Sellon,459,The Cheerful Cod Bar,15,Natural Light,4.0
19031,3937,Yakup Myers,895,Shrill Toad Bar,18,Dos Equis,3
19032,2993,Braden Hydinger,291,The Living Onion ,24,Michelob Ultra,4
19033,3445,Dissanayake Dugelman,57,Juvenile Tiger Pub,22,Yuengling Lager,3
19034,4532,Abubakar Wagner,171,Skillful Noodle Pub,20,Miller Lite,4
19035,2327,Zeeshan Schwager,487,Complete Pirate ,21,Heineken,3
19036,98,Ahmed Maki,735,Moldy Cod ,19,Yuengling Lager,3.5
19037,1609,Ikechukwu Bauer,800,Fearful Fearless Cave Tavern,17,Coors Light,3.5
19038,4742,Madox Van Zandt,904,The Annoyed Pikachu Tavern,18,Coors Light,3.5
19039,3939,Russell Fietzer,485,The Nosy Trumpet Pub,20,Busch,4.0
19040,336,Yago Reardon,296,Miscreant Gate Pub,15,Blue Moon,4
19041,4998,Adam-James Chapman,98,The Fat Faulty Lion ,23,Modelo especial,4
19042,2622,Yusuf Nelson,51,The Adjoining Bongo Tavern,16,Blue Moon,3.5
19043,4787,Jaay Reyes,760,The Tiny Cod Inn,15,Natural Light,3
19044,4403,Benjamyn Hydinger,527,Guarded Crossbow Bar,15,Keystone Light,4.0
19045,2856,Avraham Thompson,311,Garrulous Cake Inn,19,Sculpin IPA,4
19046,2533,Kainui Fletcher,211,The Befitting Cod ,20,Miller Lite,3
19047,1829,Hasan Valente,927,The Secret Cod Pub,17,Bud Light,4.0
19048,3113,Wayde Schickowski,950,Unbiased Captain Inn,17,Mil's Best Ice,4
19049,2098,Theodore Reardon,481,Real Flower Bar,23,60 Minute IPA,4.0
19050,1804,Manus DeLorenzo,702,Best Gorilla Pub,17,Natural Light,4.0
19051,419,Jazib Sawyer,519,Periodic Flower ,24,Budweiser,3
19052,2355,Amrit Fletcher,203,The Clean Noodle Bar,16,Steel Reserve,3.5
19053,4397,Kiarash Johnsen,873,The Jaded Cave Tavern,15,Mil's Best Ice,3.5
19054,3613,Raees Deitz,864,The Prickly Snowman Pub,23,Keystone Light,3.5
19055,1422,Luciano McGinnis,156,Hushed Pizza Tavern,14,Stella Artois,3.5
19056,216,Sylvain Moore,527,Guarded Crossbow Bar,16,Heineken,4.0
19057,1523,Maneet Cannon,473,The Merciful Guitar Inn,12,Busch,3.5
19058,196,Kaiwen Kassing,613,Heartbreaking Moose ,18,Very Hazy,3
19059,1931,Arda Trebil,345,The Smooth Mole Inn,19,King Julius,3.5
19060,1835,Bob Dinkins,30,Electric Guitar Pub,15,Dos Equis,3.5
19061,2752,Sean-James Woo,174,The Abandoned Gate Pub,14,Modelo especial,4.0
19062,524,Tadd Vanderpoel,928,The Hateful Wife Bar,18,Budweiser,4
19063,4025,Diesel Tandy,254,Knowing Badger Pub,20,Bud Light,3.5
19064,2892,Marlin Johnsen,271,The Many Gate Tavern,20,Heineken,4.0
19065,2814,Grady Severson,340,Nebulous Pirate Pub,16,Keystone Light,4.0
19066,1917,Derrin Tandy,99,The  Five Lioness Inn,17,Lagunitas Sucks,4
19067,2482,Xida Wakefield,783,Sophisticated Bongo Inn,16,Icehouse,4.0
19068,1794,Fynlay Quinn,982,Sticky Onion ,21,Breakfast Stout,3
19069,4305,Ambanimoh Ortiz,720,Cooperative Frog Pub,14,Mil's Best Ice,3.5
19070,3992,Fahad Darnell,106,The Joyous Badger Inn,24,Coors Light,3
19071,3569,Radmiras Dewalt,998,Festive Trumpet Bar,23,90 Minute IPA,4
19072,196,Kaiwen Kassing,647,The Kindly Kitten Bar,22,Breakfast Stout,3
19073,3206,Corin Ortiz,383,Tangy Rose Tavern,16,Miller Lite,3
19074,1332,Aronas McCormack,95,Ordinary Pikachu Inn,16,Steel Reserve,4.0
19075,1007,Hope Pettigrew,941,Nice Badger ,16,Natural Ice,3.5
19076,2271,Clarke Bateman,303,The Nervous Frog Bar,16,Blue Moon,3
19077,2666,Rheyden Chambers,646,The Obscene Captain Pub,15,Coors Light,3.5
19078,2941,Toluwalase Uflan,304,Cute Cave Inn,24,Mil's Best Ice,4.0
19079,4345,Bentley Anderson,220,The Raspy Mole ,18,Bud Light,4.0
19080,595,Loukas Bongard,616,The Old-Fashioned Captain Pub,13,Centennial IPA,4
19081,2604,Fares Darnell,404,The Useless Banjo Inn,23,Lagunitas Sucks,4.0
19082,4775,Loudon LePage,20,Detailed Flower Inn,15,Coors Banquet,3
19083,3657,Kiarash Chambers,665,Drab Gate Tavern,15,Natural Light,3.5
19084,351,Elisau Keller,348,The Damaged Gorilla Pub,18,Yuengling Lager,4.0
19085,3,Bhaaldeen Turco,566,The Ad Cave ,16,Steel Reserve,3.5
19086,84,Rayden Norquist,340,Nebulous Pirate Pub,12,Bud Ice,3
19087,1223,Kieren Baxster,881,The Cloistered Pup Tavern,24,Breakfast Stout,3.5
19088,2091,Moore Dewalt,265,Maddening Kitten Inn,16,Centennial IPA,4.0
19089,455,Rice Tisler,178,Unnatural Bongo Inn,24,Natural Ice,4.0
19090,4721,Jaksyn Baxster,0,Windy Wife Tavern,15,Natural Ice,9
19091,199,Colton Ingram,664,Psychedelic Cake Tavern,15,60 Minute IPA,4.0
19092,1936,Timothy Christensen,585,Reminiscent Snowman ,14,Sculpin IPA,4.0
19093,1314,Benoit Miller,528,Ugliest Badger ,17,60 Minute IPA,4
19094,349,Layton Yang,776,Succinct Gate Inn,20,Miller High Life,4.0
19095,4666,Conar Bauer,795,The Shaky Captain Inn,15,Coors Light,4.0
19096,3013,Cormac Moody,453,Salty Mole Bar,13,90 Minute IPA,3.5
19097,4359,Kiern Solberg,888,Tasteful Mole ,20,Centennial IPA,4.0
19098,2519,Armaan Tiernan,646,The Obscene Captain Pub,18,Modelo especial,3
19099,3389,Dane Martin,335,Ruthless Kitten Inn,22,60 Minute IPA,3.5
19100,4572,Connel Tiernan,649,Known Husband Pub,18,Guinness,3
19101,1223,Kieren Baxster,620,Obeisant Wife ,18,Heineken,4
19102,203,Fawkes Rogers,4,The  Fretful Pizza Bar,15,Lagunitas Sucks,4.5
19103,1722,Antonio Hoffman,230,The Narrow Snowman ,14,Budweiser,4.0
19104,3928,Lomond Yang,676,The Actually Noodle Pub,18,Steel Reserve,3
19105,2497,Ceilan Stahl,667,The Loud Onion Bar,24,Sculpin IPA,3.5
19106,2189,Joris Trebil,100,The Barbarous Gate ,21,Coors Banquet,3
19107,2366,Rylee Dugelman,81,The Damaged Gate Tavern,19,Keystone Light,3
19108,1101,Elyan Sagar,166,Neat Flower ,24,Michelob Ultra,4.0
19109,1544,Rui Frick,752,Aback Flower Tavern,23,Guinness,3
19110,1501,Tjay Sweeney,564, Fresh Fish Tavern,21,Miller Lite,4.0
19111,3583,Robertjohn Trebil,525,Panicky Adventurer Pub,12,Miller Lite,4.0
19112,3883,Waqaas Ulrich,269,The Wonderful Elf Bar,23,Budweiser,3.5
19113,1655,Caethan Johnson,183,The Interesting Noodle Bar,16,Stella Artois,3
19114,14,Mickey Johnsen,350,Halting Cake ,18,Pabst Blue Ribbon,4.0
19115,2878,Mael Bowers,30,Electric Guitar Pub,15,Blue Moon,3.5
19116,721,Rory Doran,874,The Clean Cod Bar,14,Budweiser,3
19117,1511,Reynold Celedon,425,The Bitter Moose Pub,16,Coors Banquet,4.0
19118,4096,Alyas Quinn,448,The Average Husband Bar,24,Sculpin IPA,4.0
